0.007936,0.000401,0.779626,-0.002554,0.043999,0.031200,0.998541,-0.207406,-0.018833,0.023663,0.258853,-0.139397,-0.020569,-0.179193,-0.095558,-0.121130,0.242636,-0.140272,0.041258,-0.029058,0.000000,0.000000,0.375225,0.216238,-0.227993,0.703766,0.126397,0.000083,-0.000051,0.287469,-0.192238,0.176576,0.787435,-0.208280,0.000080,0.000057
0.007784,0.000368,0.779633,-0.002590,0.043965,0.031285,0.998540,-0.207494,-0.018774,0.023499,0.258632,-0.139052,-0.020572,-0.179284,-0.095496,-0.121327,0.242548,-0.140036,0.041186,-0.028972,0.000000,0.000000,0.375004,0.215905,-0.228070,0.703292,0.126694,0.000083,-0.000051,0.287392,-0.191849,0.176845,0.787474,-0.208627,0.000080,0.000057
0.007637,0.000335,0.779640,-0.002619,0.043912,0.031373,0.998539,-0.207541,-0.018731,0.023336,0.258418,-0.138716,-0.020579,-0.179338,-0.095453,-0.121528,0.242463,-0.139793,0.041120,-0.028864,0.000000,0.000000,0.374896,0.215623,-0.228113,0.702830,0.126921,0.000083,-0.000051,0.287400,-0.191476,0.177094,0.787598,-0.208923,0.000080,0.000057
0.007498,0.000305,0.779647,-0.002639,0.043840,0.031434,0.998540,-0.207538,-0.018688,0.023224,0.258222,-0.138412,-0.020605,-0.179348,-0.095414,-0.121680,0.242383,-0.139568,0.041059,-0.028768,0.000000,0.000000,0.374952,0.215422,-0.228113,0.702464,0.127110,0.000082,-0.000051,0.287472,-0.191122,0.177376,0.787888,-0.209191,0.000080,0.000057
0.007383,0.000283,0.779652,-0.002641,0.043734,0.031478,0.998544,-0.207440,-0.018677,0.023151,0.258066,-0.138174,-0.020623,-0.179263,-0.095402,-0.121781,0.242310,-0.139375,0.041003,-0.028672,0.000000,0.000000,0.375246,0.215225,-0.228094,0.702312,0.127210,0.000082,-0.000051,0.287662,-0.190817,0.177661,0.788341,-0.209431,0.000080,0.000057
0.007284,0.000268,0.779656,-0.002638,0.043619,0.031501,0.998548,-0.207307,-0.018672,0.023117,0.257938,-0.137980,-0.020648,-0.179147,-0.095399,-0.121841,0.242236,-0.139211,0.040971,-0.028575,0.000000,0.000000,0.375751,0.215024,-0.227998,0.702354,0.127243,0.000082,-0.000051,0.287893,-0.190560,0.177920,0.788839,-0.209605,0.000080,0.000057
0.007169,0.000255,0.779661,-0.002636,0.043549,0.031514,0.998551,-0.207274,-0.018664,0.023109,0.257788,-0.137766,-0.020640,-0.179147,-0.095393,-0.121881,0.242164,-0.139026,0.040925,-0.028477,0.000000,0.000000,0.376381,0.214781,-0.227848,0.702557,0.127132,0.000082,-0.000051,0.287991,-0.190364,0.178136,0.789282,-0.209741,0.000080,0.000057
0.007067,0.000248,0.779664,-0.002636,0.043467,0.031524,0.998554,-0.207208,-0.018659,0.023101,0.257665,-0.137583,-0.020634,-0.179106,-0.095386,-0.121901,0.242102,-0.138853,0.040883,-0.028380,0.000000,0.000000,0.377155,0.214567,-0.227647,0.702876,0.127055,0.000082,-0.000051,0.288099,-0.190263,0.178334,0.789678,-0.209876,0.000080,0.000057
0.006969,0.000245,0.779666,-0.002635,0.043390,0.031522,0.998557,-0.207152,-0.018652,0.023116,0.257562,-0.137419,-0.020628,-0.179073,-0.095379,-0.121897,0.242042,-0.138690,0.040859,-0.028294,0.000000,0.000000,0.378013,0.214429,-0.227475,0.703286,0.127056,0.000082,-0.000051,0.288169,-0.190221,0.178514,0.790024,-0.209957,0.000080,0.000057
0.006862,0.000247,0.779669,-0.002638,0.043337,0.031512,0.998560,-0.207158,-0.018642,0.023141,0.257460,-0.137243,-0.020604,-0.179106,-0.095369,-0.121875,0.241987,-0.138514,0.040863,-0.028225,0.000000,0.000000,0.378934,0.214391,-0.227448,0.703777,0.127157,0.000082,-0.000051,0.288169,-0.190219,0.178611,0.790283,-0.209986,0.000080,0.000057
